sentence1,sentence2,labels,binary,normalized,score
객실과 창문은 민간 화장실에서 아름답고 개인실과 민간욕실이 따로 있고 침대는 이중 층에 있는 작은 침대다.,거실 양쪽에 개인실이 있는 것도 좋았다.,"{'label': 0.4, 'real-label': 0.42857142857142805, 'binary-label': 0}",0,0.08,0.4
세금은 상품가격과 보험료 운용 등을 추가한 뒤 이중 관세로 산정한다.,우승팀은 전통적인 의상과 최신 촬영 장비를 제공해 향후 공연 활동을 이어가고 있다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
이제 우리는 미래에 한 걸음 더 나아가야 한다,군사안전사고가 인적자원이라는 점에서 벗어나야 한다.,"{'label': 0.1, 'real-label': 0.14285714285714202, 'binary-label': 0}",0,0.02,0.1
상반기 초반 고금리 청년지원 대상이 전년 25세에서 34세로 확대된다.,특히 코로나19로 인한 경제적 충격의 영향이 전반적인 실물경제를 타격할 수 있을 경우 중소기업에서 대기업으로 지원 범위도 확대된다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
눈이 오면 그냥 눈 타이어를 쓰지 마세요,눈이 오면 그냥 들어가서 눈 타이어를 착용하지 마세요,"{'label': 4.8, 'real-label': 4.833333333333333, 'binary-label': 1}",1,0.96,4.8
산책 일정은 아침과 오후가 언제인지다.,나는 여자친구와 결혼했다,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
관광지를 20분 이내에 모두 갈 수 있다,관광지를 20분 이내에 모두 갈 수 있다,"{'label': 3.8, 'real-label': 3.833333333333333, 'binary-label': 1}",1,0.76,3.8
지금까지 머물렀던 에어비앤이 가장 좋은 부분이었다.,지금까지 묶여 있는 에어비앤비 최고의 호텔이었다.,"{'label': 4.1, 'real-label': 4.142857142857143, 'binary-label': 1}",1,0.82,4.1
과학기술정보통신부가 이달 30일과 9일 각각 홈 원격근무와 원격 수업에 대한 정보보안 규정을 발표했다.,최근 새마을금융과 거래하는 개인이나 자영업자 간 직간접 피해자를 대상으로 신규대출 특혜 공제수수료 지급 유예 등 금융지원을 결정했다.,"{'label': 0.1, 'real-label': 0.14285714285714202, 'binary-label': 0}",0,0.02,0.1
눈이 오면 집 앞에서 쉬지 마세요,눈이 내리면 가만히 서지 말고 집 앞을 비우라는 조언을 받는다.,"{'label': 3.6, 'real-label': 3.571428571428572, 'binary-label': 1}",1,0.72,3.6
그러나 인근에는 니신주쿠초라가 메트로 역을 갖고 있어 이동이 용이하다.,그러나 니신주쿠 고코미는 인근에 지하철역이 있어 이동이 용이하다.,"{'label': 4.4, 'real-label': 4.428571428571429, 'binary-label': 1}",1,0.8800000000000001,4.4
그 논문 발표 날짜를 알고 있다,나는 아들의 인턴십을 하려고 한다,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
매우 인기가 많은 곳이라서 자유로울 때 예약을 하세요,이곳은 매우 인기가 많은 곳이어서 빈방이 있을 때 예약을 한다.,"{'label': 4.3, 'real-label': 4.333333333333333, 'binary-label': 1}",1,0.86,4.3
미세먼지 마스크를 판매하는 곳,미세먼지 마스크를 어디서 팔고 있는지 말해줘,"{'label': 4.1, 'real-label': 4.142857142857143, 'binary-label': 1}",1,0.82,4.1
학업 경력 등 자격 제한이 없다.,학업 경력 등 자격증에는 한계가 없다.,"{'label': 4.3, 'real-label': 4.333333333333333, 'binary-label': 1}",1,0.86,4.3
네 친구의 내일 약속은 어디 있지 ,예약 일정을 바꾸면 당일 얘기하고 싶지 않지만 미리 얘기해 주시기 바랍니다.,"{'label': 0.6000000000000001, 'real-label': 0.6000000000000001, 'binary-label': 0}",0,0.12000000000000002,0.6000000000000001
원하면 호텔 조식을 주문할 수 있습니다,주인들은 매우 친절하고 숙소에 충분히 만족한다,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
독일에서는 70세 이상 동포 대부분이 약 2 000만원 상당의 모금에 참여했다.,스위스는 최근 출국을 위해 최대 14만6천원의 탄소세 납부권을 부과하기로 결정했다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
저작권법 개정안은 국내외 저작권 보호작업 통일의 일환으로 한국저작권보호청이 국내 외 사무실 설립을 위한 새로운 토대를 마련했다.,저작권법 개정안은 국내외 저작권 보호작업 통일의 일환으로 한국저작권보호청이 국내 외 사무실 설립을 위한 근거를 마련했다.,"{'label': 3.8, 'real-label': 3.833333333333333, 'binary-label': 1}",1,0.76,3.8
그는 미세먼지가 높을 때 밖으로 나가서는 안 된다고 했다.,지난해 태풍 피해 규모가 궁금하다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
자신을 보면 이런 곳이 있는 게 맞다.,내가 이 곳에 머무르는 게 맞나요 ,"{'label': 2.7, 'real-label': 2.666666666666667, 'binary-label': 0}",0,0.54,2.7
더 많은 돈을 주고 도시 근처에서 가져가고 싶다,시내를 돌아다니기 위해 조금 더 돈을 내야 할 것 같다.,"{'label': 1.4, 'real-label': 1.4, 'binary-label': 0}",0,0.27999999999999997,1.4
코로나19에 대한 경제적 피해는 2015년 메르스 사태보다 크다.,코로나 19에 의해 살해된 지역 경제회사의 역할이 컸다.,"{'label': 1.5, 'real-label': 1.5, 'binary-label': 0}",0,0.3,1.5
겨울철 수도관을 따뜻하게 데우는 것을 잊지 마세요,겨울에 수도관을 따뜻하게 유지하자,"{'label': 4.4, 'real-label': 4.428571428571429, 'binary-label': 1}",1,0.8800000000000001,4.4
우리는 비엔나 시내에 있는 트램이나 지하철에 탑승할 것이다,곧 기차나 지하철을 타고 비엔나로 갈 수 있다,"{'label': 3.3, 'real-label': 3.333333333333333, 'binary-label': 1}",1,0.6599999999999999,3.3
작은 공간을 효율적으로 이용해 폴더블 침대를 사용하는 데 매트리스가 매우 좋았다.,너는 나리타 공항을 아주 잘 이용한다,"{'label': 0.30000000000000004, 'real-label': 0.33333333333333304, 'binary-label': 0}",0,0.06000000000000001,0.30000000000000004
희망스포츠에는 542개의 수영 84개 재활 캠페인이 이어졌다.,운동을 목적으로 응답자들은 건강과 신체관리 536건의 재활 418개 여가활동을 선택했다.,"{'label': 2.3, 'real-label': 2.333333333333333, 'binary-label': 0}",0,0.45999999999999996,2.3
도로가 아니기 때문에 보통 밤에는 조용하다,가격이 너무 비싸서 저렴했다,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
추경에 포함된 지역 고용 대응 등 특별지원사업 2000억원 중 약 800억 원을 배정해 미지급 근로자를 지원하는 것이 비용이다.,이 비용은 추경에 포함된 지역 고용 대응 등 특별지원사업 2000억원 중 약 800억 원이 무료 휴가를 제공한다.,"{'label': 4.0, 'real-label': 4.0, 'binary-label': 1}",1,0.8,4.0
전날 약속을 바꾸는 것은 제대로 된 사회생활이 아니다.,하루 전에 약속을 바꾸면 아무것도 할 수 없다.,"{'label': 2.7, 'real-label': 2.666666666666667, 'binary-label': 0}",0,0.54,2.7
여기에 비슷한 업무를 위한 신속처리 시스템을 강화함으로써 기존 특례사업과 비즈니스 모델이 동일하면 접수부터 승인까지 1개월 이내에 단축된다.,여기에 기존 특별사업과 비즈니스 모델이 같을 경우 비슷한 업무를 위한 처리 시스템을 강화해 접수 기간부터 1개월 이내 승인까지 단축한다.,"{'label': 3.4, 'real-label': 3.4, 'binary-label': 1}",1,0.6799999999999999,3.4
라디오 외에도 소리가 얼마나 크는지 알 수 있는 방법이 있다.,하루 30분이 아닌 1시간 이상 라디오를 들어야 한다.,"{'label': 0.7000000000000001, 'real-label': 0.7142857142857141, 'binary-label': 0}",0,0.14,0.7000000000000001
나는 깨끗한 아침식사를 포함해 거의 모든 면에서 만족했다,청소는 아침식사를 포함한 거의 모든 것이었다,"{'label': 4.7, 'real-label': 4.714285714285714, 'binary-label': 1}",1,0.9400000000000001,4.7
아마도 그것은 지역 핫플레이 바 골목길일 것이다,아마도 샤워 커튼 때문일 것이다,"{'label': 0.30000000000000004, 'real-label': 0.28571428571428503, 'binary-label': 0}",0,0.06000000000000001,0.30000000000000004
급속한 초기 검역과 경제 대응 노력 덕분에 1997년 외환위기 이후 국가 가운데 가장 낮은 수준의 하향조정이 여전히 이뤄지고 있다.,초기 검역과 경제 대응이 빠른 탓에 하향 개정은 1997년 금융위기 이후 여전히 가장 낮은 수준이다.,"{'label': 3.6, 'real-label': 3.571428571428572, 'binary-label': 1}",1,0.72,3.6
신선한 오렌지 주스로 직접 만든 잼과 빵을 기억해야 할 때였다.,신선한 오렌지 주스집에서 만든 잼빵과 오믈렛은 기억하기 좋은 시간이었다.,"{'label': 4.8, 'real-label': 4.8, 'binary-label': 1}",1,0.96,4.8
겨울에 만날 수 있는 좋은 곳은 어디입니까 ,겨울에 어디서 만나고 싶으세요 ,"{'label': 4.5, 'real-label': 4.5, 'binary-label': 1}",1,0.9,4.5
눈을 보호하는 것이 꼭 필요하므로 어떻게 밝혀야 할지 알려드리겠습니다.,눈을 보호하는 조명으로 무엇이 필요한지 말해줘,"{'label': 3.5, 'real-label': 3.5, 'binary-label': 1}",1,0.7,3.5
우리는 그 요원의 청소와 환영을 모두 할 것이다,역과 거리가 거의 없고 역은 관광지와 조금 떨어져 있다.,"{'label': 0.2, 'real-label': 0.16666666666666602, 'binary-label': 0}",0,0.04,0.2
태풍이 발생하는 곳,다음 주에 언제 비가 올까요 ,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
그동안 우리나라는 데이터 경제 활성화를 위한 세계 최초 5대 상용화 인공지능 계획과 함께 세계에서 가장 좋은 플랫폼을 구축하고 업그레이드하는 데 주력해왔다.,그동안 우리나라는 세계 최초로 데이터와 경제 활성화 인공지능 기본 이니셔티브 등을 통해 세계에서 가장 좋은 플랫폼을 구축하고 업그레이드하는 데 주력해왔다.,"{'label': 4.3, 'real-label': 4.2857142857142865, 'binary-label': 1}",1,0.86,4.3
내가 본 어떤 외국 에어비앤비보다도 깨끗했다,내가 본 외국 에어비앤비보다 깨끗했다,"{'label': 4.0, 'real-label': 4.0, 'binary-label': 1}",1,0.8,4.0
위치와 호스트의 지도가 모두 정확했다.,위치와 주최지침 모두 정확했다.,"{'label': 4.4, 'real-label': 4.4, 'binary-label': 1}",1,0.8800000000000001,4.4
그 방은 네 사람이 쓸 수 있을 정도로 넓었다,그 방은 네 사람이 살 수 있을 정도로 컸다,"{'label': 3.7, 'real-label': 3.714285714285714, 'binary-label': 1}",1,0.74,3.7
이에 부적절한 제품으로 의심되는 104개 제품의 유통이 지난 6월 중순부터 최근까지 시행되고 있다.,이에 고장이 의심되는 104개 제품은 지난 6월 중순부터 최근까지 유통이 금지됐다.,"{'label': 3.7, 'real-label': 3.666666666666667, 'binary-label': 1}",1,0.74,3.7
지수가 높고 긍정적으로 생각할 때 수줍게 생각하지 마라,지수가 높을 때 나쁜 아이디어가 아닌 긍정적인 생각을 하자,"{'label': 3.4, 'real-label': 3.428571428571428, 'binary-label': 1}",1,0.6799999999999999,3.4
무엇보다 호스트는 매우 친절했다,무엇보다 호스트는 매우 친절했다,"{'label': 3.8, 'real-label': 3.833333333333333, 'binary-label': 1}",1,0.76,3.8
하네다 공항과 아주 가깝다,하네다 공항과 아주 가깝다,"{'label': 3.7, 'real-label': 3.666666666666667, 'binary-label': 1}",1,0.74,3.7
참가자들은 스스로 또는 작은 규모로 동네 근처를 걸을 수 있다,참가자들은 자신이나 작은 가족단위로 인근을 걸을 수 있다.,"{'label': 3.7, 'real-label': 3.714285714285714, 'binary-label': 1}",1,0.74,3.7
터미니역과 산타마리아 마르조어 근처가 아주 편리하다.,터미니 역과 가까운 곳에서 호스트가 아주 친절하다.,"{'label': 1.2, 'real-label': 1.166666666666667, 'binary-label': 0}",0,0.24,1.2
지난해 태풍이 일부 피해를 입었다,포항의 지진 규모가 어떻게 되나요 ,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
중앙방위대책본부는 지난 15일 총선 당시 여론조사소에서 검역지침에 대한 철저한 준수를 촉구했다.,이날 중앙방위대책본부는 일반 보건의료기관에 감염예방 규칙을 준수해 줄 것을 거듭 요구했다.,"{'label': 2.4, 'real-label': 2.4, 'binary-label': 0}",0,0.48,2.4
주방에서 인덕션을 사용하는 것은 불가능하지만 오븐과 전자레인지를 사용할 수 있다.,방이 따뜻하고 혼자 화장실을 이용할 수 있다.,"{'label': 0.2, 'real-label': 0.16666666666666602, 'binary-label': 0}",0,0.04,0.2
그것은 어떤 길을 벗어나든 횡단보도다,역에 가까웠지만 개인적으로 느끼는 게 좀 무서웠다.,"{'label': 0.1, 'real-label': 0.14285714285714202, 'binary-label': 0}",0,0.02,0.1
비와 눈 사이에 어떤 것을 좋아하세요 ,모레 날씨가 맑을지 확인해 보세요,"{'label': 0.30000000000000004, 'real-label': 0.28571428571428503, 'binary-label': 0}",0,0.06000000000000001,0.30000000000000004
하루 동안 공기청정기를 끄지 마세요,공기청정기를 하루 동안 끄세요,"{'label': 3.9, 'real-label': 3.857142857142857, 'binary-label': 1}",1,0.78,3.9
뉴스 채널을 알려줘,세탁기 대신 새 세탁기를 사야 한다,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
여름철에 먹는 것을 잊지 말고 냉장고를 냉장해야 한다.,높은지 낮은지 확인하기 위한 미세먼지 농도,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
영화를 취소할 때는 그날보다 적어도 하루 전에 해야 했다.,그 영화를 취소하면 적어도 하루 전이다,"{'label': 3.4, 'real-label': 3.428571428571428, 'binary-label': 1}",1,0.6799999999999999,3.4
에어비앤비가 가질 수 있는 모든 조건이 있다고 생각합니다.,에어비앤비로부터 느낄 수 있는 모든 좋은 일을 정말 할 수가 있다.,"{'label': 2.0, 'real-label': 2.0, 'binary-label': 0}",0,0.4,2.0
글로벌 트렌드가 고용에 미치는 영향을 조사하기 위해 국제노동기구와 경제협력개발기구에도 요청한다.,글로벌 역학이 고용에 미치는 영향을 조사하기 위해 국제노동기구와 경제협력개발기구에도 요청한다.,"{'label': 4.3, 'real-label': 4.333333333333333, 'binary-label': 1}",1,0.86,4.3
보일러를 걱정하지 마. 도시 가스를 살리자,보일러 없이는 가스를 낭비하지 않도록 하자,"{'label': 3.4, 'real-label': 3.428571428571428, 'binary-label': 1}",1,0.6799999999999999,3.4
총사업비는 약 2조852억원으로 사업계획의 적정성을 검토하고 향후 기본계획을 수립해 종합사업이 확정된 뒤 추진된다.,사업비 총액은 약 2조8500억원으로 향후 사업계획의 적정성과 기본계획 수립 등에 대한 종합적인 검토를 거쳐 진행될 예정이다.,"{'label': 3.8, 'real-label': 3.833333333333333, 'binary-label': 1}",1,0.76,3.8
6개월간 일시적으로 운영한 뒤 시장 연장 여부를 결정한다.,개방은행 건설비를 부담하는 은행 등 금융권의 형평성을 고려해 원가공유 수준을 결정한다.,"{'label': 0.7000000000000001, 'real-label': 0.7142857142857141, 'binary-label': 0}",0,0.14,0.7000000000000001
아침에는 간단한 빵과 과일이 나왔고 역에서 조금 걸어가는 것을 제외하고는 모두 단점이 좋았다.,아침에는 역에서 조금 떨어져 있는 것을 제외하고는 간단한 빵즙과 과일이 제공됐다.,"{'label': 2.5, 'real-label': 2.5, 'binary-label': 0}",0,0.5,2.5
이밖에 실험기술 연구진과 시장사 간 기술 만기 격차를 3년 단기간 이내에 해결하기 위해 내년에 5개 중개연구팀이 설치된다.,국내 중국과 중국 수출업체들의 궁금증을 해소하기 위해 지역별 현지 동향도 제공한다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
